01, Increments, 8, "i++", "i--"
02, Increments, 8, "j++", "j--"
03, Increments, 14, "_i++", "_i--"
04, Increments, 17, "_j++", "_j--"
05, Increments, 25, "k++", "k--"
06, InvertNegatives, 23, "-1", "1"
07, NegateConditionals, 8, "i < len", "i >= len"
08, NegateConditionals, 8, "j < len", "j >= len"
09, NegateConditionals, 11, "ch1 != '0'", "ch1 == '0'"
10, NegateConditionals, 11, "ch2 != '0'", "ch2 == '0'"
11, NegateConditionals, 14, "_i < char1.length", "_i >= char1.length"
12, NegateConditionals, 17, "_j < char2.length", "_j >= char2.length"
13, NegateConditionals, 22, "len1 > len2", "len1 <= len2"
14, NegateConditionals, 23, "len1 < len2", "len1 >= len2"
15, NegateConditionals, 25, "k < len1", "k >= len1"
16, NegateConditionals, 28, "ch1 != ch2", "ch1 == ch2"
17, NegateConditionals, 39, "ch1 != ch2", "ch1 == ch2"
18, PrimitiveReturns, 22, "1", "0"
19, ConditionalsBoundary, 8, "i < len", "i <= len"
20, ConditionalsBoundary, 8, "j < len", "j <= len"
21, ConditionalsBoundary, 14, "_i < char1.length", "_i <= char1.length"
22, ConditionalsBoundary, 17, "_j < char2.length", "_j <= char2.length"
23, ConditionalsBoundary, 22, "len1 > len2", "len1 >= len2"
24, ConditionalsBoundary, 23, "len1 < len2", "len1 <= len2"
25, ConditionalsBoundary, 25, "k < len1", "k <= len1"
26, Math, 12, "i + 1", "i - 1"
27, Math, 13, "j + 1", "j - 1"
28, Math, 20, "_i - i", "_i + i"
29, Math, 21, "_j - j", "_j + j"
30, Math, 26, "i + k", "i - k"
31, Math, 27, "j + k", "j - k"
32, Math, 28, "ch1 - ch2", "ch1 + ch2"
33, Math, 31, "_i - 1", "_i + 1"
34, Math, 32, "_j - 1", "_j + 1"
35, Math, 39, "ch1 - ch2", "ch1 + ch2"
36, Math, 42, "char1.length - char2.length", "char1.length + char2.length"
